timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
7027879951,3.5057,3.412,-30.8125,15.875,-40.8125,32.2188,17.0,-39.9375,0.0015,0.0941,0.9956,-0.1092,0.0853,0.9903,0.3113,-0.5225,9.1695,0.2891,-0.4385,7.9816
7032879951,3.6196,3.3421,-30.625,15.5938,-41.1562,32.4062,16.875,-39.625,-0.0374,0.1058,0.9937,-0.1457,0.098,0.9845,0.2966,-0.5361,9.1624,0.2808,-0.4497,8.0157
7037882951,3.6673,3.4616,-30.75,15.5,-41.25,32.3125,16.7188,-39.9688,-0.0228,0.1125,0.9934,-0.1216,0.1058,0.9869,0.2942,-0.5459,9.2459,0.2766,-0.4641,8.1313
7042879951,3.5994,3.434,-30.6875,15.6562,-41.1875,32.375,16.8125,-40.0625,-0.0228,0.1058,0.9941,-0.1217,0.098,0.9877,0.2993,-0.5249,9.0651,0.2937,-0.4556,8.2239
7047879951,3.6343,3.4634,-30.625,15.75,-41.0625,32.4062,17.0,-40.0,-0.0297,0.0921,0.9953,-0.1276,0.0844,0.9882,0.3135,-0.5298,9.2765,0.3193,-0.4329,8.2529
7052880951,3.6416,3.502,-30.5625,15.4375,-41.0,32.5,16.6875,-39.8438,-0.0334,0.1193,0.9923,-0.1436,0.1125,0.9832,0.2649,-0.5596,9.0782,0.2649,-0.4629,7.9887
7057880951,3.6141,3.4432,-30.6562,15.6875,-40.8125,32.375,16.875,-39.875,-0.0083,0.1019,0.9948,-0.1285,0.0951,0.9871,0.2925,-0.5327,9.078,0.3035,-0.4517,8.2878
7062879951,3.6049,3.5314,-30.5,15.7812,-41.125,32.5312,16.875,-39.9688,-0.0393,0.0999,0.9942,-0.1487,0.0931,0.9845,0.3096,-0.519,9.1121,0.3044,-0.4453,8.2276
7067880951,3.5645,3.4101,-30.8125,15.6875,-40.8125,32.2188,16.8125,-39.8438,0.0024,0.1087,0.9941,-0.1168,0.1019,0.9879,0.2952,-0.5454,9.2512,0.2849,-0.4519,8.086
7072880951,3.5883,3.4248,-30.6562,15.8125,-41.0312,32.375,16.9375,-39.8125,-0.0267,0.096,0.995,-0.1285,0.0883,0.9878,0.3203,-0.5176,9.2142,0.2942,-0.4453,8.1145
7077880951,3.5681,3.4689,-30.75,15.5938,-41.0312,32.2812,16.8125,-40.0625,-0.0131,0.1087,0.994,-0.1197,0.1019,0.9876,0.2981,-0.5376,9.1951,0.2834,-0.4597,8.1573
7082888951,3.6067,3.4671,-30.875,15.875,-41.1875,32.2188,17.0,-40.125,-0.0122,0.0912,0.9958,-0.1044,0.0844,0.9909,0.3252,-0.5142,9.2296,0.3083,-0.4341,8.1452
7087880951,3.5865,3.5498,-30.8125,15.75,-41.1875,32.2188,16.875,-40.0938,-0.0189,0.1038,0.9944,-0.1043,0.096,0.9899,0.3193,-0.5234,9.2695,0.3042,-0.4456,8.2276
7092880951,3.5938,3.4983,-30.5625,15.9062,-41.25,32.5,16.9375,-40.0625,-0.0443,0.0785,0.9959,-0.1287,0.0698,0.9892,0.3235,-0.4819,8.8482,0.3086,-0.4453,8.2734
7097880951,3.5608,3.4854,-30.7812,16.0,-41.25,32.2812,17.1562,-40.0938,-0.0298,0.0454,0.9985,-0.1222,0.0366,0.9918,0.332,-0.4548,8.6388,0.3489,-0.4116,8.3427
7102887951,3.5461,3.7261,-30.25,15.9688,-41.25,32.8125,16.875,-40.375,-0.0561,0.0229,0.9982,-0.1628,0.0132,0.9866,0.3271,-0.4343,8.3556,0.3811,-0.394,8.5044
7107886951,3.5314,3.57,-30.3125,16.125,-41.3125,32.7188,17.375,-40.5625,-0.0454,-0.0376,0.9983,-0.1473,-0.0454,0.9881,0.3853,-0.3879,8.4827,0.4619,-0.332,8.7181
7112880951,3.5093,3.6857,-30.625,16.4375,-41.3438,32.4375,17.5625,-40.875,-0.0015,-0.097,0.9953,-0.1197,-0.1048,0.9873,0.4473,-0.3545,8.8027,0.4712,-0.2932,8.3935
7117880951,3.6306,3.5847,-30.625,16.3125,-41.625,32.4375,17.5625,-40.875,-0.0082,-0.1329,0.9911,-0.1316,-0.1387,0.9815,0.4529,-0.3538,8.8574,0.4988,-0.28,8.5582
7122880951,3.5755,3.6545,-30.875,16.6875,-41.5938,32.1875,18.0,-40.875,0.0168,-0.1946,0.9807,-0.115,-0.2003,0.973,0.5098,-0.3032,8.9375,0.5498,-0.2234,8.5116
7127880951,3.5681,3.6692,-31.0625,16.4375,-41.9375,32.0,17.75,-41.125,0.0263,-0.2051,0.9784,-0.1015,-0.2108,0.9722,0.5654,-0.3079,9.6181,0.5444,-0.2292,8.5151
7132885951,3.5957,3.5479,-30.7812,16.7188,-41.9062,32.25,18.0938,-41.25,0.0042,-0.2517,0.9678,-0.1078,-0.2592,0.9598,0.6226,-0.2673,9.8226,0.5962,-0.1646,8.3942
7137880951,3.5755,3.6214,-30.9062,16.625,-41.6562,32.1562,17.9688,-41.0312,0.026,-0.2526,0.9672,-0.1078,-0.2592,0.9598,0.5874,-0.271,9.4616,0.5903,-0.1628,8.3087
7142880951,3.5865,3.6526,-30.5938,16.5938,-41.7188,32.4375,18.0,-40.9688,0.0005,-0.2526,0.9676,-0.1265,-0.2592,0.9575,0.5757,-0.2661,9.2746,0.5942,-0.1465,8.1743
7147880951,3.5277,3.5369,-30.4375,16.6875,-41.7188,32.5625,17.9688,-40.875,-0.0184,-0.2526,0.9674,-0.1311,-0.2602,0.9566,0.583,-0.2583,9.272,0.5918,-0.1626,8.3227
7152880951,3.502,3.7206,-30.4688,16.7188,-41.2812,32.5312,17.9375,-41.0,-0.0052,-0.2469,0.969,-0.1211,-0.2526,0.96,0.5815,-0.2595,9.2687,0.5986,-0.1688,8.4687
7158008951,3.4652,3.6324,-30.5938,16.6875,-41.4062,32.4375,17.9375,-40.875,-0.0118,-0.2488,0.9685,-0.1145,-0.2545,0.9603,0.6035,-0.2849,9.7985,0.5913,-0.1721,8.4213
7162893951,3.5075,3.6288,-30.75,16.8125,-41.5625,32.2812,18.0625,-40.8125,-0.008,-0.2498,0.9683,-0.1041,-0.2554,0.9612,0.645,-0.2585,9.9834,0.6045,-0.1373,8.1912
7167895951,3.5498,3.7849,-30.75,16.5312,-41.625,32.2812,17.8125,-41.125,-0.0043,-0.2337,0.9723,-0.0913,-0.2413,0.9662,0.6274,-0.2896,10.1231,0.5869,-0.1816,8.4755
7173005951,3.5277,3.6379,-30.625,16.625,-41.5625,32.4375,17.8438,-41.25,-0.0156,-0.2422,0.9701,-0.0977,-0.2517,0.9629,0.6338,-0.2776,10.0641,0.5889,-0.1813,8.4937
7178011951,3.5277,3.6839,-30.75,16.5938,-41.625,32.2812,17.9375,-40.9688,-0.0147,-0.2384,0.9711,-0.0959,-0.245,0.9648,0.647,-0.2805,10.2476,0.5957,-0.1757,8.5101
7183006951,3.5975,3.6104,-30.7812,16.6875,-41.625,32.25,17.9688,-40.75,-0.0175,-0.245,0.9694,-0.1033,-0.2526,0.962,0.6626,-0.2817,10.4407,0.5835,-0.1746,8.3591
7188011951,3.5589,3.7261,-30.7812,16.625,-41.4062,32.25,17.9688,-40.9688,-0.0043,-0.2346,0.9721,-0.0875,-0.2422,0.9663,0.6567,-0.2712,10.2577,0.6016,-0.1746,8.5649
7193009951,3.5608,3.6857,-30.8125,16.6875,-41.5938,32.2188,18.0625,-40.5938,-0.0156,-0.2413,0.9703,-0.0959,-0.2469,0.9643,0.6768,-0.2849,10.6389,0.5942,-0.1674,8.4026
7198006951,3.5295,3.66,-30.6875,16.875,-41.3438,32.3125,18.125,-40.8438,-0.0118,-0.2545,0.967,-0.0871,-0.2592,0.9619,0.6934,-0.2563,10.5164,0.6206,-0.1624,8.6489
7203006951,3.4983,3.6104,-30.5938,16.7188,-41.4062,32.4375,18.0,-40.875,-0.0232,-0.2413,0.9702,-0.0959,-0.2488,0.9638,0.689,-0.2717,10.6347,0.6055,-0.1715,8.5761
7208006951,3.5626,3.6269,-30.8125,16.875,-41.4375,32.1875,18.1562,-40.7812,-0.0043,-0.2545,0.9671,-0.0768,-0.2602,0.9625,0.7188,-0.2715,10.9773,0.6172,-0.1654,8.6432
7213006951,3.4854,3.5645,-30.625,16.5938,-41.1875,32.4062,17.9375,-40.625,-0.01,-0.2337,0.9723,-0.1036,-0.2394,0.9654,0.6724,-0.3042,10.8008,0.6035,-0.1833,8.6834
7218006951,3.5883,3.5259,-30.5938,16.7188,-41.4688,32.4375,18.0938,-40.5625,-0.0279,-0.2441,0.9693,-0.1042,-0.2517,0.9622,0.7061,-0.2805,10.9294,0.6118,-0.165,8.5778
7223006951,3.5534,3.502,-30.6562,16.8125,-41.1875,32.3438,18.0625,-40.5,-0.0118,-0.2469,0.969,-0.1005,-0.2526,0.9623,0.709,-0.2708,10.8558,0.6206,-0.1808,8.8506
7228006951,3.5424,3.6232,-30.8125,16.8438,-41.125,32.2188,18.0938,-40.625,0.0024,-0.245,0.9695,-0.0882,-0.2526,0.9635,0.7202,-0.2896,11.1933,0.6138,-0.1586,8.5294
7233006951,3.5204,3.6343,-30.75,16.8438,-41.2812,32.2812,18.1562,-40.625,-0.0014,-0.2526,0.9676,-0.0909,-0.2592,0.9615,0.7285,-0.2783,11.1661,0.6226,-0.1617,8.6646
7238006951,3.5351,3.6398,-30.5,16.8125,-41.3125,32.5,18.125,-40.625,-0.0251,-0.2469,0.9687,-0.1042,-0.2545,0.9614,0.7036,-0.2764,10.8554,0.6313,-0.1598,8.7439
7243006951,3.5938,3.6306,-30.625,16.625,-41.3438,32.375,17.9688,-40.625,-0.0185,-0.2318,0.9726,-0.098,-0.2384,0.9662,0.7134,-0.2913,11.1327,0.6143,-0.1836,8.8088
7248006951,3.5516,3.6049,-30.5625,16.7188,-41.4688,32.4688,18.125,-40.5,-0.0279,-0.2441,0.9693,-0.1118,-0.2498,0.9618,0.7114,-0.2837,11.0266,0.626,-0.1674,8.7651
7253006951,3.6453,3.6508,-30.5,16.9062,-41.2188,32.5312,18.0938,-40.7812,-0.0279,-0.2554,0.9664,-0.1029,-0.2649,0.9588,0.7227,-0.2671,10.9743,0.6455,-0.1705,9.0238
7258006951,3.5093,3.5534,-30.6562,16.8125,-41.2812,32.375,18.0,-40.5,-0.0128,-0.2441,0.9697,-0.0958,-0.2526,0.9628,0.729,-0.2805,11.196,0.6128,-0.1937,8.903
7263006951,3.5461,3.7041,-30.625,16.7188,-41.25,32.4375,18.0,-40.6875,-0.0128,-0.2365,0.9715,-0.1036,-0.2422,0.9647,0.7065,-0.2827,10.9592,0.625,-0.1808,8.9009
7268006951,3.5865,3.5883,-30.625,16.8438,-41.25,32.4375,18.1562,-40.5312,-0.0203,-0.2526,0.9674,-0.1011,-0.262,0.9597,0.7183,-0.2676,10.9286,0.6382,-0.1666,8.897
7273006951,3.592,3.5645,-30.6875,16.875,-41.25,32.3438,18.0938,-40.5625,-0.0175,-0.2498,0.9681,-0.0956,-0.2592,0.9611,0.7139,-0.28,11.0146,0.6309,-0.1681,8.8291
7278006951,3.5791,3.4799,-30.6562,16.875,-41.375,32.375,18.125,-40.2812,-0.025,-0.2517,0.9675,-0.1012,-0.2592,0.9605,0.729,-0.2632,11.0052,0.626,-0.1591,8.6743
7283007951,3.5681,3.5148,-30.5625,16.6875,-41.5312,32.5,18.0,-40.5,-0.0308,-0.2365,0.9711,-0.1035,-0.245,0.964,0.7109,-0.3013,11.2147,0.6108,-0.1853,8.7884
7288006951,3.5277,3.6067,-30.75,16.8125,-41.375,32.25,18.0938,-40.5312,-0.0099,-0.245,0.9695,-0.0873,-0.2526,0.9636,0.7236,-0.2834,11.1657,0.6162,-0.1654,8.632
7293132951,3.5608,3.5626,-30.625,16.5625,-41.4688,32.4375,17.9375,-40.8125,-0.0223,-0.2308,0.9727,-0.0885,-0.2394,0.9669,0.7051,-0.3113,11.2572,0.6289,-0.1914,9.0619
7298132951,3.5442,3.5828,-30.6875,16.7188,-41.1875,32.3125,18.0,-40.4375,-0.0043,-0.2346,0.9721,-0.1036,-0.2413,0.9649,0.7046,-0.304,11.1707,0.5967,-0.1703,8.4625
7303132951,3.5755,3.5167,-30.625,16.8438,-41.4375,32.375,18.0938,-40.1562,-0.0204,-0.245,0.9693,-0.1183,-0.2526,0.9603,0.7188,-0.2896,11.1762,0.6064,-0.1676,8.5445
7308132951,3.5755,3.5883,-30.5625,16.8125,-41.0938,32.4688,18.0938,-40.5625,-0.0147,-0.2488,0.9684,-0.1004,-0.2554,0.9616,0.7046,-0.2917,11.0361,0.6318,-0.1792,8.9618
7313138951,3.5479,3.57,-30.6562,16.5938,-41.5312,32.3438,18.0625,-40.5,-0.0223,-0.2365,0.9714,-0.0979,-0.2441,0.9648,0.7002,-0.3232,11.3327,0.6152,-0.1704,8.6756
7318141951,3.5277,3.6894,-30.75,16.5625,-41.5625,32.2812,18.0625,-40.6875,-0.0176,-0.2318,0.9726,-0.0753,-0.2413,0.9675,0.7036,-0.3147,11.2779,0.6323,-0.1896,9.081
7323132951,3.4652,3.4505,-30.5,16.5625,-41.3125,32.5312,17.8438,-40.3125,-0.0328,-0.2289,0.9729,-0.1168,-0.2384,0.9641,0.6758,-0.3247,11.0667,0.5894,-0.2126,8.843
7328132951,3.5075,3.6214,-30.5625,16.5938,-41.3125,32.4688,17.8438,-40.75,-0.0157,-0.2242,0.9744,-0.0934,-0.2337,0.9678,0.6719,-0.3293,11.0729,0.5874,-0.2096,8.7873
7333132951,3.5938,3.7078,-30.5625,16.8125,-41.4062,32.4688,18.125,-40.5938,-0.0289,-0.245,0.9691,-0.0957,-0.2545,0.9623,0.7119,-0.2988,11.1991,0.6411,-0.1718,8.9867
7338148951,3.5626,3.5883,-30.625,16.75,-41.0625,32.4062,18.0938,-40.5,-0.0081,-0.2394,0.9709,-0.0911,-0.2488,0.9642,0.6943,-0.2915,10.9147,0.6089,-0.1829,8.7394
7343141951,3.4744,3.5075,-30.5938,16.5938,-41.375,32.4375,17.9688,-40.5,-0.0223,-0.228,0.9734,-0.0943,-0.2365,0.967,0.6963,-0.3276,11.3361,0.6045,-0.1906,8.7734
7348132951,3.5112,3.6196,-30.6562,16.4062,-41.4375,32.375,17.75,-40.75,-0.0186,-0.2175,0.9759,-0.0803,-0.2261,0.9708,0.6758,-0.3384,11.2178,0.5728,-0.218,8.713
7353132951,3.5534,3.5755,-30.6875,16.7188,-41.1875,32.3125,18.0938,-40.375,-0.0119,-0.2346,0.972,-0.0979,-0.2422,0.9653,0.7036,-0.3076,11.1998,0.6099,-0.17,8.6102
7358138951,3.5387,3.5332,-30.5625,16.5938,-41.5,32.4688,17.9375,-40.625,-0.029,-0.2261,0.9737,-0.0886,-0.2346,0.968,0.6934,-0.3257,11.2806,0.6118,-0.2045,9.0095
7363132951,3.5755,3.5167,-30.5625,16.9375,-41.3125,32.4688,18.3125,-40.0312,-0.0335,-0.2554,0.9662,-0.1189,-0.262,0.9577,0.7158,-0.2791,11.0266,0.6377,-0.1449,8.6538
7368132951,3.5369,3.6655,-30.625,16.8125,-41.375,32.4062,18.0938,-40.6875,-0.0223,-0.2413,0.9702,-0.0827,-0.2488,0.965,0.729,-0.2976,11.3843,0.6206,-0.1743,8.7798
7373133951,3.5222,3.6085,-30.4375,16.875,-41.25,32.5938,18.1875,-40.8438,-0.0326,-0.2469,0.9685,-0.0872,-0.2554,0.9629,0.7139,-0.2927,11.1545,0.6387,-0.1698,8.9373
7378140951,3.4946,3.5295,-30.5625,16.8438,-41.125,32.4688,18.0,-40.5625,-0.0147,-0.2346,0.972,-0.096,-0.2413,0.9657,0.6958,-0.3005,11.0312,0.605,-0.196,8.8392
7383132951,3.524,3.5645,-30.5,16.6875,-41.3125,32.5312,17.9375,-40.7188,-0.0252,-0.2308,0.9727,-0.0914,-0.2384,0.9669,0.6641,-0.3191,10.8696,0.6025,-0.2032,8.8902
7388133951,3.5057,3.5424,-30.5938,17.0,-41.0625,32.4688,18.125,-40.375,-0.0175,-0.2469,0.9689,-0.1032,-0.2545,0.9615,0.7285,-0.2773,11.1553,0.6187,-0.1906,8.9352
7393133951,3.5442,3.4946,-30.6562,16.5938,-41.375,32.375,17.7812,-40.5,-0.0186,-0.2137,0.9767,-0.0908,-0.2213,0.971,0.6787,-0.3225,11.0762,0.5874,-0.2216,8.9185
7398133951,3.5461,3.5718,-30.5625,16.75,-41.0625,32.5,18.0,-40.4688,-0.0262,-0.2242,0.9742,-0.0963,-0.2318,0.968,0.6875,-0.3103,11.0429,0.606,-0.1973,8.8637
7403133951,3.5112,3.5498,-30.75,16.6875,-41.4688,32.2812,18.0625,-40.625,-0.0204,-0.2308,0.9728,-0.0801,-0.2384,0.9679,0.6851,-0.3201,11.1225,0.6123,-0.1882,8.8372
7408133951,3.4744,3.5387,-30.6875,16.875,-41.1562,32.3125,18.0,-40.6875,-0.0071,-0.2318,0.9727,-0.0829,-0.2394,0.9674,0.6973,-0.3049,11.0966,0.6104,-0.1968,8.9085
7413133951,3.4358,3.4395,-30.5938,16.75,-41.125,32.4375,17.9375,-40.25,-0.0186,-0.2261,0.9739,-0.1142,-0.2337,0.9656,0.6929,-0.3149,11.1562,0.5815,-0.2056,8.6764
7418133951,3.4873,3.5314,-30.5625,16.9375,-41.0625,32.4688,18.1875,-40.1875,-0.0223,-0.2441,0.9695,-0.1183,-0.2517,0.9606,0.6968,-0.2959,10.9914,0.6133,-0.1816,8.7762
7423133951,3.5571,3.5295,-30.6562,16.8125,-41.1875,32.3438,18.0625,-40.1875,-0.0176,-0.228,0.9735,-0.1141,-0.2346,0.9654,0.6865,-0.303,10.9508,0.585,-0.1981,8.6337
7428272951,3.5259,3.4193,-30.6562,16.875,-41.25,32.375,18.0938,-40.25,-0.0261,-0.2346,0.9717,-0.1063,-0.2441,0.9639,0.707,-0.2927,11.0752,0.6025,-0.1827,8.6656
7433270951,3.4965,3.581,-30.6562,17.0625,-40.9375,32.375,18.25,-40.4375,-0.0156,-0.2488,0.9684,-0.0984,-0.2573,0.9613,0.71,-0.2739,10.9021,0.625,-0.1687,8.7686
7438258951,3.5387,3.6232,-30.5938,16.6875,-41.2188,32.4375,17.9688,-40.5625,-0.0252,-0.228,0.9733,-0.1009,-0.2346,0.9668,0.6792,-0.3147,10.9956,0.5913,-0.2068,8.801
7443258951,3.5902,3.4946,-30.7812,16.5312,-41.25,32.2188,17.8438,-40.375,-0.0148,-0.2127,0.977,-0.0965,-0.2203,0.9706,0.6704,-0.3359,11.1289,0.5693,-0.2244,8.7438
7448261951,3.4983,3.5847,-30.5938,16.7188,-41.125,32.4375,17.8125,-40.5,-0.0262,-0.2175,0.9757,-0.1087,-0.2242,0.9685,0.667,-0.3079,10.7793,0.5786,-0.2278,8.8868
7453258951,3.4542,3.5314,-30.75,17.0,-41.1875,32.25,18.125,-40.5,-0.0185,-0.2413,0.9703,-0.0987,-0.2488,0.9635,0.7075,-0.291,11.062,0.6079,-0.1874,8.7777
7458258951,3.4432,3.5093,-30.8125,16.75,-41.125,32.1875,17.8438,-40.625,-0.0043,-0.2232,0.9748,-0.0831,-0.2289,0.9699,0.6768,-0.3069,10.8811,0.5645,-0.2222,8.6643
7463259951,3.4744,3.4358,-30.8125,16.8125,-41.2188,32.1875,18.0625,-40.25,-0.0129,-0.2242,0.9745,-0.0944,-0.2318,0.9682,0.6821,-0.3013,10.8812,0.5869,-0.2017,8.6947
7468258951,3.4671,3.4064,-30.6562,16.5625,-41.3125,32.375,17.8125,-40.4688,-0.0281,-0.2137,0.9765,-0.1012,-0.2213,0.9699,0.6626,-0.3257,10.9255,0.5674,-0.2312,8.7967
7473258951,3.4689,3.4616,-30.75,16.8125,-41.3125,32.25,18.1875,-40.0,-0.0261,-0.2308,0.9726,-0.1168,-0.2384,0.9641,0.6934,-0.302,11.0191,0.5967,-0.1796,8.564
7478258951,3.4101,3.4836,-30.6562,16.8438,-41.25,32.375,17.875,-40.6875,-0.0252,-0.2289,0.9731,-0.0914,-0.2365,0.9673,0.689,-0.2915,10.8525,0.585,-0.2064,8.7247
7483258951,3.4616,3.5608,-30.6562,16.9062,-41.0938,32.375,18.0625,-40.3438,-0.0289,-0.2365,0.9712,-0.1082,-0.2441,0.9637,0.6733,-0.2903,10.6586,0.5986,-0.2019,8.8309
7488258951,3.4138,3.4689,-30.5,16.75,-41.0938,32.4688,17.9375,-40.0312,-0.0329,-0.2203,0.9749,-0.1303,-0.2289,0.9647,0.6616,-0.3003,10.634,0.5874,-0.2062,8.7498
7493259951,3.4248,3.456,-30.6562,16.7188,-41.125,32.375,17.9688,-40.0312,-0.0262,-0.2184,0.9755,-0.122,-0.2242,0.9669,0.6758,-0.3096,10.8995,0.5786,-0.2118,8.7114
7498259951,3.4377,3.445,-30.5,16.7188,-41.375,32.5,18.0,-40.0,-0.0538,-0.2213,0.9737,-0.135,-0.2289,0.964,0.6738,-0.3135,10.9201,0.5908,-0.2111,8.8422
7503259951,3.4322,3.5663,-30.5,16.8125,-41.0938,32.5312,17.9688,-40.3125,-0.0414,-0.2242,0.9737,-0.1189,-0.2337,0.965,0.6562,-0.2983,10.5506,0.583,-0.2126,8.7707
7508259951,3.4395,3.4763,-30.875,16.5938,-41.2812,32.1562,17.875,-40.3438,-0.0186,-0.2175,0.9759,-0.0936,-0.2232,0.9703,0.6479,-0.3186,10.6788,0.5786,-0.223,8.8345
7513259951,3.3954,3.4138,-30.6875,16.7188,-41.1875,32.3125,18.0625,-40.1875,-0.0205,-0.2232,0.9746,-0.1086,-0.2308,0.9669,0.6499,-0.3044,10.545,0.606,-0.1926,8.8129
7518259951,3.4505,3.6288,-30.875,16.8125,-41.25,32.1562,18.1562,-40.1562,-0.0233,-0.2346,0.9718,-0.0941,-0.2422,0.9656,0.6792,-0.2976,10.807,0.6104,-0.1831,8.7588
7523259951,3.4285,3.4983,-30.9375,16.7188,-41.4062,32.0938,18.0,-40.3438,-0.0252,-0.2318,0.9724,-0.0933,-0.2394,0.9664,0.6812,-0.3015,10.8726,0.584,-0.204,8.6868
7528259951,3.4432,3.4028,-30.6875,16.8125,-41.4375,32.3125,17.9688,-40.4375,-0.0356,-0.2318,0.9721,-0.1036,-0.2394,0.9654,0.6675,-0.2903,10.5911,0.5986,-0.21,8.9192
7533259951,3.524,3.5167,-30.875,16.75,-41.4062,32.125,18.0625,-39.9062,-0.029,-0.2337,0.9719,-0.1167,-0.2422,0.9632,0.6934,-0.2952,10.9437,0.5952,-0.2068,8.8455
7538261951,3.5057,3.5902,-30.7812,16.7188,-41.4375,32.2188,18.1562,-40.3125,-0.0289,-0.2365,0.9712,-0.0959,-0.245,0.9648,0.6733,-0.302,10.7878,0.6128,-0.1901,8.8629
7543259951,3.4579,3.4505,-30.8125,16.5938,-41.25,32.1875,18.0,-40.1875,-0.0176,-0.2213,0.975,-0.102,-0.2289,0.9681,0.647,-0.3108,10.5814,0.5879,-0.209,8.7861
7548259951,3.344,3.4542,-30.6875,16.6875,-41.25,32.3125,17.9375,-40.1875,-0.029,-0.2242,0.9741,-0.1123,-0.2318,0.9663,0.6553,-0.2991,10.5475,0.6064,-0.214,9.0525
7553259951,3.2705,3.3752,-30.6875,16.9375,-41.1875,32.2812,18.1562,-40.0,-0.0326,-0.2469,0.9685,-0.1192,-0.2545,0.9597,0.6743,-0.2737,10.4871,0.6099,-0.1815,8.7358
7558259951,3.3642,3.5277,-30.8125,16.6875,-41.375,32.2188,18.0625,-40.125,-0.0385,-0.2261,0.9734,-0.117,-0.2337,0.9653,0.6494,-0.2922,10.4048,0.5933,-0.2023,8.7737
7563384951,3.3054,3.4763,-30.7812,16.5938,-41.1875,32.25,17.9375,-40.3125,-0.0252,-0.2232,0.9744,-0.1095,-0.2308,0.9668,0.6333,-0.3232,10.562,0.5952,-0.2155,8.9405
7568384951,3.3329,3.5057,-30.9062,16.7188,-41.25,32.125,18.0,-40.2812,-0.0157,-0.2261,0.974,-0.0887,-0.2337,0.9683,0.6592,-0.2957,10.5547,0.5806,-0.2086,8.6988
7573384951,3.3127,3.3936,-30.9062,16.8125,-41.25,32.125,17.9375,-40.4688,-0.0119,-0.2318,0.9727,-0.081,-0.2394,0.9675,0.667,-0.2878,10.5586,0.5718,-0.2068,8.5788
7578384951,3.3936,3.4799,-30.9062,16.5312,-41.4375,32.0938,17.7812,-40.0625,-0.0205,-0.2137,0.9767,-0.1221,-0.2203,0.9678,0.6411,-0.3223,10.6408,0.5605,-0.2338,8.7472
7583384951,3.3513,3.4542,-30.875,16.8438,-41.25,32.1562,17.9688,-40.0625,-0.0233,-0.2289,0.9732,-0.1141,-0.2346,0.9654,0.6772,-0.2788,10.5773,0.5918,-0.2128,8.8721
7588384951,3.377,3.4799,-30.75,16.8125,-41.1562,32.2812,17.9688,-40.0625,-0.0261,-0.2308,0.9726,-0.114,-0.2384,0.9644,0.6533,-0.2937,10.4658,0.5747,-0.2084,8.6295
7593385951,3.2466,3.4046,-30.625,16.75,-40.9375,32.375,17.9375,-40.125,-0.0281,-0.2242,0.9741,-0.1218,-0.2308,0.9653,0.6226,-0.3022,10.2072,0.5762,-0.2114,8.6796
7598387951,3.2962,3.4285,-30.5938,16.1875,-41.0,32.4375,17.375,-40.0625,-0.039,-0.1715,0.9844,-0.1469,-0.1792,0.9728,0.5474,-0.3557,9.9424,0.5264,-0.2776,8.8422
7603385951,3.3329,3.3513,-30.625,16.5938,-41.25,32.375,17.9375,-40.5312,-0.0492,-0.2022,0.9781,-0.1299,-0.2108,0.9689,0.6226,-0.313,10.3257,0.5977,-0.2258,9.0822
7608385951,3.377,3.4211,-30.75,16.25,-41.375,32.2812,17.6562,-40.1875,-0.0495,-0.1734,0.9836,-0.144,-0.1811,0.9729,0.5771,-0.3601,10.329,0.5518,-0.2561,8.893
7613385951,3.4028,3.423,-30.625,16.2812,-41.3125,32.4062,17.5625,-40.3125,-0.0611,-0.1686,0.9838,-0.1498,-0.1782,0.9725,0.5762,-0.3564,10.2773,0.5542,-0.2671,9.0415
7618385951,3.4616,3.4285,-30.375,16.3125,-41.25,32.625,17.6875,-40.2812,-0.0763,-0.1763,0.9814,-0.1581,-0.1859,0.9698,0.5527,-0.3545,9.9897,0.5884,-0.2522,9.266
7623385951,3.3734,3.3293,-30.5625,16.5625,-41.3125,32.4688,17.7812,-40.25,-0.0628,-0.1869,0.9804,-0.1521,-0.1974,0.9684,0.605,-0.3162,10.1599,0.5742,-0.245,9.0258
7628385951,3.4358,3.3899,-30.5938,16.3125,-41.4062,32.4375,17.625,-40.3125,-0.0678,-0.1715,0.9828,-0.1469,-0.1811,0.9724,0.5811,-0.3494,10.2544,0.5469,-0.2561,8.8377
7633385951,3.423,3.4248,-30.75,16.5625,-41.375,32.2812,17.8438,-40.5,-0.0475,-0.184,0.9818,-0.1228,-0.1917,0.9737,0.6274,-0.3188,10.4463,0.5781,-0.2306,8.912
7638385951,3.344,3.3311,-30.5938,16.4375,-41.125,32.4375,17.7812,-40.3125,-0.0543,-0.1754,0.983,-0.144,-0.1821,0.9727,0.5889,-0.3423,10.2649,0.5654,-0.2374,8.8429
7643385951,3.3844,3.2705,-30.375,16.2188,-41.1875,32.625,17.5,-40.1875,-0.066,-0.1571,0.9854,-0.1625,-0.1657,0.9727,0.5439,-0.3596,9.947,0.5366,-0.2708,8.8828
